Node_ID,AS_ID,Community_ID,Layer,Delay,Intf_ID,Support_Intf_Type,Band_Width,List_Support_Sub_Intf_Spec,List_Active_Sub_Intf_Spec,List_Sub_Intf
3270,0,263,0,1,1,1,10000,,,
3270,0,263,0,1,2,1,10000,,,
3271,0,263,0,12,1,1,10000,,,
3271,0,263,0,12,2,1,10000,,,
3272,0,263,0,8,1,1,10000,,,
3272,0,263,0,8,2,1,10000,,,
3273,0,263,0,11,1,1,10000,,,
3273,0,263,0,11,2,1,10000,,,
3274,0,263,0,4,1,1,10000,,,
3274,0,263,0,4,2,1,10000,,,
3275,0,263,0,1,1,1,10000,,,
3275,0,263,0,1,2,1,10000,,,
3275,0,263,0,1,3,1,10000,,,
3276,0,263,0,1,1,1,10000,,,
3276,0,263,0,1,2,1,10000,,,
3277,0,263,0,11,1,1,10000,,,
3277,0,263,0,11,2,1,10000,,,
3278,0,263,0,5,1,1,10000,,,
3278,0,263,0,5,2,1,10000,,,
3279,0,263,0,4,1,1,10000,,,
3279,0,263,0,4,2,1,10000,,,
3280,0,264,0,2,1,1,10000,,,
3280,0,264,0,2,2,1,10000,,,
3281,0,264,0,7,1,1,10000,,,
3281,0,264,0,7,2,1,10000,,,
3282,0,264,0,3,1,1,10000,,,
3282,0,264,0,3,2,1,10000,,,
3283,0,264,0,7,1,1,10000,,,
3283,0,264,0,7,2,1,10000,,,
3284,0,264,0,7,1,1,10000,,,
3284,0,264,0,7,2,1,10000,,,
3285,0,264,0,12,1,1,10000,,,
3285,0,264,0,12,2,1,10000,,,
3286,0,264,0,6,1,1,10000,,,
3286,0,264,0,6,2,1,10000,,,
3287,0,264,0,7,1,1,10000,,,
3287,0,264,0,7,2,1,10000,,,
3288,0,264,0,9,1,1,10000,,,
3288,0,264,0,9,2,1,10000,,,
3289,0,264,0,1,1,1,10000,,,
3289,0,264,0,1,2,1,10000,,,
3290,0,264,0,5,1,1,10000,,,
3290,0,264,0,5,2,1,10000,,,
3291,0,264,0,8,1,1,10000,,,
3291,0,264,0,8,2,1,10000,,,
3292,0,264,0,9,1,1,10000,,,
3292,0,264,0,9,2,1,10000,,,
3293,0,265,0,10,1,1,10000,,,
3293,0,265,0,10,2,1,10000,,,
3294,0,265,0,7,1,1,10000,,,
3294,0,265,0,7,2,1,10000,,,
3295,0,265,0,7,1,1,10000,,,
3295,0,265,0,7,2,1,10000,,,
3296,0,265,0,11,1,1,10000,,,
3296,0,265,0,11,2,1,10000,,,
3297,0,265,0,11,1,1,10000,,,
3297,0,265,0,11,2,1,10000,,,
3298,0,265,0,5,1,1,10000,,,
3298,0,265,0,5,2,1,10000,,,
3299,0,265,0,7,1,1,10000,,,
3299,0,265,0,7,2,1,10000,,,
3300,0,265,0,5,1,1,10000,,,
3300,0,265,0,5,2,1,10000,,,
3300,0,265,0,5,3,1,10000,,,
3301,0,265,0,11,1,1,10000,,,
3301,0,265,0,11,2,1,10000,,,
3302,0,265,0,12,1,1,10000,,,
3302,0,265,0,12,2,1,10000,,,
3303,0,265,0,10,1,1,10000,,,
3303,0,265,0,10,2,1,10000,,,
3304,0,265,0,3,1,1,10000,,,
3304,0,265,0,3,2,1,10000,,,
3305,0,265,0,12,1,1,10000,,,
3305,0,265,0,12,2,1,10000,,,
3306,0,265,0,8,1,1,10000,,,
3306,0,265,0,8,2,1,10000,,,
3307,0,265,0,10,1,1,10000,,,
3307,0,265,0,10,2,1,10000,,,
3308,0,266,0,12,1,1,10000,,,
3308,0,266,0,12,2,1,10000,,,
3309,0,266,0,8,1,1,10000,,,
3309,0,266,0,8,2,1,10000,,,
3310,0,266,0,4,1,1,10000,,,
3310,0,266,0,4,2,1,10000,,,
3311,0,266,0,4,1,1,10000,,,
3311,0,266,0,4,2,1,10000,,,
3312,0,266,0,10,1,1,10000,,,
3312,0,266,0,10,2,1,10000,,,
3313,0,266,0,8,1,1,10000,,,
3313,0,266,0,8,2,1,10000,,,
3314,0,266,0,1,1,1,10000,,,
3314,0,266,0,1,2,1,10000,,,
3315,0,266,0,7,1,1,10000,,,
3315,0,266,0,7,2,1,10000,,,
3316,0,266,0,10,1,1,10000,,,
3316,0,266,0,10,2,1,10000,,,
3317,0,266,0,8,1,1,10000,,,
3317,0,266,0,8,2,1,10000,,,
3318,0,266,0,2,1,1,10000,,,
3318,0,266,0,2,2,1,10000,,,
3319,0,266,0,8,1,1,10000,,,
3319,0,266,0,8,2,1,10000,,,
3320,0,266,0,10,1,1,10000,,,
3320,0,266,0,10,2,1,10000,,,
3321,0,266,0,5,1,1,10000,,,
3321,0,266,0,5,2,1,10000,,,
3322,0,266,0,1,1,1,10000,,,
3322,0,266,0,1,2,1,10000,,,
3323,0,267,0,12,1,1,10000,,,
3323,0,267,0,12,2,1,10000,,,
3324,0,267,0,5,1,1,10000,,,
3324,0,267,0,5,2,1,10000,,,
3325,0,267,0,5,1,1,10000,,,
3325,0,267,0,5,2,1,10000,,,
3326,0,267,0,9,1,1,10000,,,
3326,0,267,0,9,2,1,10000,,,
3327,0,267,0,9,1,1,10000,,,
3327,0,267,0,9,2,1,10000,,,
3328,0,267,0,11,1,1,10000,,,
3328,0,267,0,11,2,1,10000,,,
3329,0,267,0,9,1,1,10000,,,
3329,0,267,0,9,2,1,10000,,,
3330,0,267,0,9,1,1,10000,,,
3330,0,267,0,9,2,1,10000,,,
3331,0,267,0,9,1,1,10000,,,
3331,0,267,0,9,2,1,10000,,,
3332,0,267,0,4,1,1,10000,,,
3332,0,267,0,4,2,1,10000,,,
3333,0,267,0,3,1,1,10000,,,
3333,0,267,0,3,2,1,10000,,,
3334,0,267,0,8,1,1,10000,,,
3334,0,267,0,8,2,1,10000,,,
3335,0,268,0,2,1,1,10000,,,
3335,0,268,0,2,2,1,10000,,,
3336,0,268,0,11,1,1,10000,,,
3336,0,268,0,11,2,1,10000,,,
3336,0,268,0,11,3,1,10000,,,
3336,0,268,0,11,4,1,10000,,,
3337,0,268,0,12,1,1,10000,,,
3337,0,268,0,12,2,1,10000,,,
3338,0,268,0,8,1,1,10000,,,
3338,0,268,0,8,2,1,10000,,,
3338,0,268,0,8,3,1,10000,,,
3338,0,268,0,8,4,1,10000,,,
3339,0,268,0,9,1,1,10000,,,
3339,0,268,0,9,2,1,10000,,,
3340,0,268,0,8,1,1,10000,,,
3340,0,268,0,8,2,1,10000,,,
3341,0,268,0,10,1,1,10000,,,
3341,0,268,0,10,2,1,10000,,,
3342,0,268,0,3,1,1,10000,,,
3342,0,268,0,3,2,1,10000,,,
3343,0,268,0,9,1,1,10000,,,
3343,0,268,0,9,2,1,10000,,,
3344,0,268,0,6,1,1,10000,,,
3344,0,268,0,6,2,1,10000,,,
3345,0,268,0,8,1,1,10000,,,
3345,0,268,0,8,2,1,10000,,,
3346,0,268,0,11,1,1,10000,,,
3346,0,268,0,11,2,1,10000,,,
3347,0,268,0,2,1,1,10000,,,
3347,0,268,0,2,2,1,10000,,,
3348,0,268,0,1,1,1,10000,,,
3348,0,268,0,1,2,1,10000,,,
3349,0,268,0,12,1,1,10000,,,
3349,0,268,0,12,2,1,10000,,,
3350,0,269,0,10,1,1,10000,,,
3350,0,269,0,10,2,1,10000,,,
3351,0,269,0,9,1,1,10000,,,
3351,0,269,0,9,2,1,10000,,,
3352,0,269,0,6,1,1,10000,,,
3352,0,269,0,6,2,1,10000,,,
3353,0,269,0,11,1,1,10000,,,
3353,0,269,0,11,2,1,10000,,,
3354,0,269,0,1,1,1,10000,,,
3354,0,269,0,1,2,1,10000,,,
3355,0,269,0,9,1,1,10000,,,
3355,0,269,0,9,2,1,10000,,,
3356,0,269,0,2,1,1,10000,,,
3356,0,269,0,2,2,1,10000,,,
3357,0,269,0,12,1,1,10000,,,
3357,0,269,0,12,2,1,10000,,,
3358,0,269,0,7,1,1,10000,,,
3358,0,269,0,7,2,1,10000,,,
3359,0,269,0,11,1,1,10000,,,
3359,0,269,0,11,2,1,10000,,,
3360,0,269,0,2,1,1,10000,,,
3360,0,269,0,2,2,1,10000,,,
3361,0,269,0,11,1,1,10000,,,
3361,0,269,0,11,2,1,10000,,,
3362,0,269,0,9,1,1,10000,,,
3362,0,269,0,9,2,1,10000,,,
3363,0,270,0,3,1,1,10000,,,
3363,0,270,0,3,2,1,10000,,,
3364,0,270,0,7,1,1,10000,,,
3364,0,270,0,7,2,1,10000,,,
3365,0,270,0,8,1,1,10000,,,
3365,0,270,0,8,2,1,10000,,,
3366,0,270,0,1,1,1,10000,,,
3366,0,270,0,1,2,1,10000,,,
3367,0,270,0,7,1,1,10000,,,
3367,0,270,0,7,2,1,10000,,,
3368,0,270,0,1,1,1,10000,,,
3368,0,270,0,1,2,1,10000,,,
3369,0,270,0,3,1,1,10000,,,
3369,0,270,0,3,2,1,10000,,,
3370,0,270,0,3,1,1,10000,,,
3370,0,270,0,3,2,1,10000,,,
3371,0,270,0,12,1,1,10000,,,
3371,0,270,0,12,2,1,10000,,,
3372,0,270,0,11,1,1,10000,,,
3372,0,270,0,11,2,1,10000,,,
3373,0,270,0,10,1,1,10000,,,
3373,0,270,0,10,2,1,10000,,,
3374,0,270,0,12,1,1,10000,,,
3374,0,270,0,12,2,1,10000,,,
3375,0,270,0,4,1,1,10000,,,
3375,0,270,0,4,2,1,10000,,,
3376,0,270,0,6,1,1,10000,,,
3376,0,270,0,6,2,1,10000,,,
3377,0,270,0,8,1,1,10000,,,
3378,0,271,0,11,1,1,10000,,,
3378,0,271,0,11,2,1,10000,,,
3379,0,271,0,11,1,1,10000,,,
3379,0,271,0,11,2,1,10000,,,
3380,0,271,0,2,1,1,10000,,,
3380,0,271,0,2,2,1,10000,,,
3381,0,271,0,5,1,1,10000,,,
3381,0,271,0,5,2,1,10000,,,
3382,0,271,0,2,1,1,10000,,,
3382,0,271,0,2,2,1,10000,,,
3383,0,271,0,3,1,1,10000,,,
3383,0,271,0,3,2,1,10000,,,
3384,0,271,0,5,1,1,10000,,,
3384,0,271,0,5,2,1,10000,,,
3385,0,271,0,2,1,1,10000,,,
3385,0,271,0,2,2,1,10000,,,
3386,0,271,0,6,1,1,10000,,,
3386,0,271,0,6,2,1,10000,,,
3387,0,271,0,9,1,1,10000,,,
3387,0,271,0,9,2,1,10000,,,
3388,0,271,0,12,1,1,10000,,,
3388,0,271,0,12,2,1,10000,,,
3389,0,271,0,9,1,1,10000,,,
3389,0,271,0,9,2,1,10000,,,
3390,0,271,0,5,1,1,10000,,,
3390,0,271,0,5,2,1,10000,,,
3391,0,272,0,8,1,1,10000,,,
3391,0,272,0,8,2,1,10000,,,
3392,0,272,0,9,1,1,10000,,,
3392,0,272,0,9,2,1,10000,,,
3393,0,272,0,3,1,1,10000,,,
3393,0,272,0,3,2,1,10000,,,
3394,0,272,0,12,1,1,10000,,,
3394,0,272,0,12,2,1,10000,,,
3395,0,272,0,10,1,1,10000,,,
3395,0,272,0,10,2,1,10000,,,
3396,0,272,0,2,1,1,10000,,,
3396,0,272,0,2,2,1,10000,,,
3397,0,272,0,9,1,1,10000,,,
3397,0,272,0,9,2,1,10000,,,
3398,0,272,0,10,1,1,10000,,,
3398,0,272,0,10,2,1,10000,,,
3399,0,272,0,10,1,1,10000,,,
3399,0,272,0,10,2,1,10000,,,
3400,0,272,0,5,1,1,10000,,,
3400,0,272,0,5,2,1,10000,,,
3401,0,272,0,4,1,1,10000,,,
3401,0,272,0,4,2,1,10000,,,
3402,0,272,0,1,1,1,10000,,,
3402,0,272,0,1,2,1,10000,,,
3403,0,273,0,9,1,1,10000,,,
3403,0,273,0,9,2,1,10000,,,
3404,0,273,0,5,1,1,10000,,,
3404,0,273,0,5,2,1,10000,,,
3405,0,273,0,5,1,1,10000,,,
3405,0,273,0,5,2,1,10000,,,
3406,0,273,0,10,1,1,10000,,,
3406,0,273,0,10,2,1,10000,,,
3407,0,273,0,2,1,1,10000,,,
3407,0,273,0,2,2,1,10000,,,
3408,0,273,0,9,1,1,10000,,,
3408,0,273,0,9,2,1,10000,,,
3409,0,273,0,5,1,1,10000,,,
3409,0,273,0,5,2,1,10000,,,
3410,0,273,0,7,1,1,10000,,,
3410,0,273,0,7,2,1,10000,,,
3411,0,273,0,8,1,1,10000,,,
3411,0,273,0,8,2,1,10000,,,
3412,0,273,0,8,1,1,10000,,,
3412,0,273,0,8,2,1,10000,,,
3413,0,273,0,8,1,1,10000,,,
3413,0,273,0,8,2,1,10000,,,
3414,0,273,0,9,1,1,10000,,,
3414,0,273,0,9,2,1,10000,,,
3415,0,273,0,1,1,1,10000,,,
3415,0,273,0,1,2,1,10000,,,
3416,0,273,0,11,1,1,10000,,,
3416,0,273,0,11,2,1,10000,,,
3417,0,274,0,10,1,1,10000,,,
3417,0,274,0,10,2,1,10000,,,
3418,0,274,0,10,1,1,10000,,,
3418,0,274,0,10,2,1,10000,,,
3419,0,274,0,1,1,1,10000,,,
3419,0,274,0,1,2,1,10000,,,
3420,0,274,0,10,1,1,10000,,,
3420,0,274,0,10,2,1,10000,,,
3421,0,274,0,11,1,1,10000,,,
3421,0,274,0,11,2,1,10000,,,
3422,0,274,0,9,1,1,10000,,,
3422,0,274,0,9,2,1,10000,,,
3423,0,274,0,12,1,1,10000,,,
3423,0,274,0,12,2,1,10000,,,
3424,0,274,0,1,1,1,10000,,,
3424,0,274,0,1,2,1,10000,,,
3425,0,274,0,3,1,1,10000,,,
3425,0,274,0,3,2,1,10000,,,
3426,0,274,0,10,1,1,10000,,,
3426,0,274,0,10,2,1,10000,,,
3427,0,274,0,7,1,1,10000,,,
3427,0,274,0,7,2,1,10000,,,
3428,0,274,0,7,1,1,10000,,,
3428,0,274,0,7,2,1,10000,,,
3429,0,274,0,6,1,1,10000,,,
3429,0,274,0,6,2,1,10000,,,
3430,0,274,0,12,1,1,10000,,,
3430,0,274,0,12,2,1,10000,,,
3431,0,274,0,1,1,1,10000,,,
3431,0,274,0,1,2,1,10000,,,
3432,0,275,0,5,1,1,10000,,,
3432,0,275,0,5,2,1,10000,,,
3433,0,275,0,9,1,1,10000,,,
3433,0,275,0,9,2,1,10000,,,
3434,0,275,0,2,1,1,10000,,,
3434,0,275,0,2,2,1,10000,,,
3435,0,275,0,3,1,1,10000,,,
3435,0,275,0,3,2,1,10000,,,
3436,0,275,0,2,1,1,10000,,,
3436,0,275,0,2,2,1,10000,,,
3437,0,275,0,10,1,1,10000,,,
3437,0,275,0,10,2,1,10000,,,
3438,0,275,0,7,1,1,10000,,,
3438,0,275,0,7,2,1,10000,,,
3439,0,275,0,1,1,1,10000,,,
3439,0,275,0,1,2,1,10000,,,
3440,0,275,0,4,1,1,10000,,,
3440,0,275,0,4,2,1,10000,,,
3441,0,275,0,6,1,1,10000,,,
3441,0,275,0,6,2,1,10000,,,
3442,0,275,0,3,1,1,10000,,,
3442,0,275,0,3,2,1,10000,,,
3443,0,275,0,9,1,1,10000,,,
3443,0,275,0,9,2,1,10000,,,
3444,0,275,0,6,1,1,10000,,,
3444,0,275,0,6,2,1,10000,,,
3445,0,276,0,5,1,1,10000,,,
3445,0,276,0,5,2,1,10000,,,
3446,0,276,0,1,1,1,10000,,,
3446,0,276,0,1,2,1,10000,,,
3447,0,276,0,9,1,1,10000,,,
3447,0,276,0,9,2,1,10000,,,
3448,0,276,0,8,1,1,10000,,,
3448,0,276,0,8,2,1,10000,,,
3449,0,276,0,2,1,1,10000,,,
3449,0,276,0,2,2,1,10000,,,
3450,0,276,0,7,1,1,10000,,,
3450,0,276,0,7,2,1,10000,,,
3451,0,276,0,1,1,1,10000,,,
3451,0,276,0,1,2,1,10000,,,
3452,0,276,0,3,1,1,10000,,,
3452,0,276,0,3,2,1,10000,,,
3453,0,276,0,6,1,1,10000,,,
3453,0,276,0,6,2,1,10000,,,
3454,0,276,0,1,1,1,10000,,,
3454,0,276,0,1,2,1,10000,,,
3455,0,276,0,4,1,1,10000,,,
3455,0,276,0,4,2,1,10000,,,
3456,0,276,0,10,1,1,10000,,,
3456,0,276,0,10,2,1,10000,,,
3457,0,276,0,12,1,1,10000,,,
3458,0,277,0,8,1,1,10000,,,
3458,0,277,0,8,2,1,10000,,,
3459,0,277,0,8,1,1,10000,,,
3459,0,277,0,8,2,1,10000,,,
3460,0,277,0,1,1,1,10000,,,
3460,0,277,0,1,2,1,10000,,,
3461,0,277,0,11,1,1,10000,,,
3461,0,277,0,11,2,1,10000,,,
3462,0,277,0,5,1,1,10000,,,
3462,0,277,0,5,2,1,10000,,,
3463,0,277,0,5,1,1,10000,,,
3463,0,277,0,5,2,1,10000,,,
3464,0,277,0,12,1,1,10000,,,
3464,0,277,0,12,2,1,10000,,,
3465,0,277,0,11,1,1,10000,,,
3465,0,277,0,11,2,1,10000,,,
3466,0,277,0,1,1,1,10000,,,
3466,0,277,0,1,2,1,10000,,,
3467,0,277,0,9,1,1,10000,,,
3467,0,277,0,9,2,1,10000,,,
3468,0,277,0,5,1,1,10000,,,
3468,0,277,0,5,2,1,10000,,,
3469,0,277,0,4,1,1,10000,,,
3469,0,277,0,4,2,1,10000,,,
3470,0,277,0,7,1,1,10000,,,
3470,0,277,0,7,2,1,10000,,,
3471,0,277,0,5,1,1,10000,,,
3471,0,277,0,5,2,1,10000,,,
3472,0,278,0,11,1,1,10000,,,
3472,0,278,0,11,2,1,10000,,,
3473,0,278,0,7,1,1,10000,,,
3473,0,278,0,7,2,1,10000,,,
3474,0,278,0,9,1,1,10000,,,
3474,0,278,0,9,2,1,10000,,,
3475,0,278,0,1,1,1,10000,,,
3475,0,278,0,1,2,1,10000,,,
3476,0,278,0,8,1,1,10000,,,
3476,0,278,0,8,2,1,10000,,,
3477,0,278,0,7,1,1,10000,,,
3477,0,278,0,7,2,1,10000,,,
3478,0,278,0,7,1,1,10000,,,
3478,0,278,0,7,2,1,10000,,,
3479,0,278,0,10,1,1,10000,,,
3479,0,278,0,10,2,1,10000,,,
3480,0,278,0,9,1,1,10000,,,
3480,0,278,0,9,2,1,10000,,,
3481,0,278,0,2,1,1,10000,,,
3481,0,278,0,2,2,1,10000,,,
3482,0,278,0,12,1,1,10000,,,
3482,0,278,0,12,2,1,10000,,,
3483,0,278,0,11,1,1,10000,,,
3483,0,278,0,11,2,1,10000,,,
3484,0,278,0,11,1,1,10000,,,
3485,0,279,0,9,1,1,10000,,,
3485,0,279,0,9,2,1,10000,,,
3486,0,279,0,4,1,1,10000,,,
3486,0,279,0,4,2,1,10000,,,
3487,0,279,0,8,1,1,10000,,,
3487,0,279,0,8,2,1,10000,,,
3488,0,279,0,11,1,1,10000,,,
3488,0,279,0,11,2,1,10000,,,
3489,0,279,0,2,1,1,10000,,,
3489,0,279,0,2,2,1,10000,,,
3490,0,279,0,4,1,1,10000,,,
3490,0,279,0,4,2,1,10000,,,
3491,0,279,0,12,1,1,10000,,,
3491,0,279,0,12,2,1,10000,,,
3492,0,279,0,3,1,1,10000,,,
3492,0,279,0,3,2,1,10000,,,
3493,0,279,0,2,1,1,10000,,,
3493,0,279,0,2,2,1,10000,,,
3494,0,279,0,6,1,1,10000,,,
3494,0,279,0,6,2,1,10000,,,
3495,0,279,0,1,1,1,10000,,,
3495,0,279,0,1,2,1,10000,,,
3496,0,279,0,8,1,1,10000,,,
3496,0,279,0,8,2,1,10000,,,
3497,0,279,0,9,1,1,10000,,,
3497,0,279,0,9,2,1,10000,,,
3498,0,280,0,5,1,1,10000,,,
3498,0,280,0,5,2,1,10000,,,
3499,0,280,0,7,1,1,10000,,,
3499,0,280,0,7,2,1,10000,,,
3500,0,280,0,5,1,1,10000,,,
3500,0,280,0,5,2,1,10000,,,
3501,0,280,0,8,1,1,10000,,,
3501,0,280,0,8,2,1,10000,,,
3502,0,280,0,10,1,1,10000,,,
3502,0,280,0,10,2,1,10000,,,
3503,0,280,0,10,1,1,10000,,,
3503,0,280,0,10,2,1,10000,,,
3504,0,280,0,9,1,1,10000,,,
3504,0,280,0,9,2,1,10000,,,
3505,0,280,0,1,1,1,10000,,,
3505,0,280,0,1,2,1,10000,,,
3506,0,280,0,8,1,1,10000,,,
3506,0,280,0,8,2,1,10000,,,
3507,0,280,0,3,1,1,10000,,,
3507,0,280,0,3,2,1,10000,,,
3508,0,280,0,4,1,1,10000,,,
3508,0,280,0,4,2,1,10000,,,
3509,0,280,0,8,1,1,10000,,,
3509,0,280,0,8,2,1,10000,,,
3510,0,280,0,8,1,1,10000,,,
3510,0,280,0,8,2,1,10000,,,
3511,0,280,0,9,1,1,10000,,,
3511,0,280,0,9,2,1,10000,,,
3512,0,281,0,1,1,1,10000,,,
3512,0,281,0,1,2,1,10000,,,
3513,0,281,0,2,1,1,10000,,,
3513,0,281,0,2,2,1,10000,,,
3514,0,281,0,8,1,1,10000,,,
3514,0,281,0,8,2,1,10000,,,
3515,0,281,0,2,1,1,10000,,,
3515,0,281,0,2,2,1,10000,,,
3516,0,281,0,7,1,1,10000,,,
3516,0,281,0,7,2,1,10000,,,
3517,0,281,0,6,1,1,10000,,,
3517,0,281,0,6,2,1,10000,,,
3518,0,281,0,11,1,1,10000,,,
3518,0,281,0,11,2,1,10000,,,
3519,0,281,0,10,1,1,10000,,,
3519,0,281,0,10,2,1,10000,,,
3520,0,281,0,9,1,1,10000,,,
3520,0,281,0,9,2,1,10000,,,
3521,0,281,0,9,1,1,10000,,,
3521,0,281,0,9,2,1,10000,,,
3522,0,281,0,1,1,1,10000,,,
3522,0,281,0,1,2,1,10000,,,
3523,0,281,0,10,1,1,10000,,,
3523,0,281,0,10,2,1,10000,,,
3524,0,282,0,9,1,1,10000,,,
3524,0,282,0,9,2,1,10000,,,
3525,0,282,0,7,1,1,10000,,,
3525,0,282,0,7,2,1,10000,,,
3526,0,282,0,8,1,1,10000,,,
3526,0,282,0,8,2,1,10000,,,
3527,0,282,0,9,1,1,10000,,,
3527,0,282,0,9,2,1,10000,,,
3528,0,282,0,10,1,1,10000,,,
3528,0,282,0,10,2,1,10000,,,
3529,0,282,0,5,1,1,10000,,,
3529,0,282,0,5,2,1,10000,,,
3530,0,282,0,3,1,1,10000,,,
3530,0,282,0,3,2,1,10000,,,
3531,0,282,0,9,1,1,10000,,,
3531,0,282,0,9,2,1,10000,,,
3532,0,282,0,11,1,1,10000,,,
3532,0,282,0,11,2,1,10000,,,
3533,0,282,0,12,1,1,10000,,,
3533,0,282,0,12,2,1,10000,,,
3534,0,282,0,4,1,1,10000,,,
3534,0,282,0,4,2,1,10000,,,
3535,0,282,0,12,1,1,10000,,,
3535,0,282,0,12,2,1,10000,,,
3536,0,282,0,12,1,1,10000,,,
3536,0,282,0,12,2,1,10000,,,
3537,0,282,0,3,1,1,10000,,,
3537,0,282,0,3,2,1,10000,,,
3538,0,283,0,3,1,1,10000,,,
3538,0,283,0,3,2,1,10000,,,
3539,0,283,0,9,1,1,10000,,,
3539,0,283,0,9,2,1,10000,,,
3540,0,283,0,10,1,1,10000,,,
3540,0,283,0,10,2,1,10000,,,
3541,0,283,0,5,1,1,10000,,,
3541,0,283,0,5,2,1,10000,,,
3542,0,283,0,8,1,1,10000,,,
3542,0,283,0,8,2,1,10000,,,
3543,0,283,0,5,1,1,10000,,,
3543,0,283,0,5,2,1,10000,,,
3544,0,283,0,11,1,1,10000,,,
3544,0,283,0,11,2,1,10000,,,
3545,0,283,0,12,1,1,10000,,,
3545,0,283,0,12,2,1,10000,,,
3546,0,283,0,7,1,1,10000,,,
3546,0,283,0,7,2,1,10000,,,
3547,0,283,0,12,1,1,10000,,,
3548,0,284,0,12,1,1,10000,,,
3548,0,284,0,12,2,1,10000,,,
3549,0,284,0,6,1,1,10000,,,
3549,0,284,0,6,2,1,10000,,,
3550,0,284,0,8,1,1,10000,,,
3550,0,284,0,8,2,1,10000,,,
3551,0,284,0,6,1,1,10000,,,
3551,0,284,0,6,2,1,10000,,,
3552,0,284,0,9,1,1,10000,,,
3552,0,284,0,9,2,1,10000,,,
3553,0,284,0,12,1,1,10000,,,
3553,0,284,0,12,2,1,10000,,,
3554,0,284,0,9,1,1,10000,,,
3554,0,284,0,9,2,1,10000,,,
3555,0,284,0,4,1,1,10000,,,
3555,0,284,0,4,2,1,10000,,,
3556,0,284,0,1,1,1,10000,,,
3556,0,284,0,1,2,1,10000,,,
3557,0,284,0,4,1,1,10000,,,
3557,0,284,0,4,2,1,10000,,,
3558,0,284,0,11,1,1,10000,,,
3558,0,284,0,11,2,1,10000,,,
3559,0,284,0,2,1,1,10000,,,
3559,0,284,0,2,2,1,10000,,,
3560,0,284,0,4,1,1,10000,,,
3560,0,284,0,4,2,1,10000,,,
3561,0,285,0,6,1,1,10000,,,
3561,0,285,0,6,2,1,10000,,,
3562,0,285,0,1,1,1,10000,,,
3562,0,285,0,1,2,1,10000,,,
3563,0,285,0,12,1,1,10000,,,
3563,0,285,0,12,2,1,10000,,,
3564,0,285,0,10,1,1,10000,,,
3564,0,285,0,10,2,1,10000,,,
3565,0,285,0,3,1,1,10000,,,
3565,0,285,0,3,2,1,10000,,,
3566,0,285,0,8,1,1,10000,,,
3566,0,285,0,8,2,1,10000,,,
3567,0,285,0,11,1,1,10000,,,
3567,0,285,0,11,2,1,10000,,,
3568,0,285,0,2,1,1,10000,,,
3568,0,285,0,2,2,1,10000,,,
3569,0,285,0,11,1,1,10000,,,
3569,0,285,0,11,2,1,10000,,,
3570,0,285,0,7,1,1,10000,,,
3570,0,285,0,7,2,1,10000,,,
3571,0,286,0,12,1,1,10000,,,
3571,0,286,0,12,2,1,10000,,,
3572,0,286,0,10,1,1,10000,,,
3572,0,286,0,10,2,1,10000,,,
3573,0,286,0,8,1,1,10000,,,
3573,0,286,0,8,2,1,10000,,,
3574,0,286,0,10,1,1,10000,,,
3574,0,286,0,10,2,1,10000,,,
3575,0,286,0,5,1,1,10000,,,
3575,0,286,0,5,2,1,10000,,,
3576,0,286,0,11,1,1,10000,,,
3576,0,286,0,11,2,1,10000,,,
3577,0,286,0,1,1,1,10000,,,
3577,0,286,0,1,2,1,10000,,,
3578,0,286,0,4,1,1,10000,,,
3578,0,286,0,4,2,1,10000,,,
3579,0,286,0,6,1,1,10000,,,
3579,0,286,0,6,2,1,10000,,,
3580,0,286,0,9,1,1,10000,,,
3580,0,286,0,9,2,1,10000,,,
3581,0,286,0,5,1,1,10000,,,
3581,0,286,0,5,2,1,10000,,,
3582,0,286,0,6,1,1,10000,,,
3582,0,286,0,6,2,1,10000,,,
3583,0,286,0,8,1,1,10000,,,
3583,0,286,0,8,2,1,10000,,,
3584,0,286,0,5,1,1,10000,,,
3585,0,287,0,1,1,1,10000,,,
3585,0,287,0,1,2,1,10000,,,
3586,0,287,0,2,1,1,10000,,,
3586,0,287,0,2,2,1,10000,,,
3587,0,287,0,9,1,1,10000,,,
3587,0,287,0,9,2,1,10000,,,
3588,0,287,0,7,1,1,10000,,,
3588,0,287,0,7,2,1,10000,,,
3589,0,287,0,1,1,1,10000,,,
3589,0,287,0,1,2,1,10000,,,
3590,0,287,0,8,1,1,10000,,,
3590,0,287,0,8,2,1,10000,,,
3591,0,287,0,8,1,1,10000,,,
3591,0,287,0,8,2,1,10000,,,
3592,0,287,0,4,1,1,10000,,,
3592,0,287,0,4,2,1,10000,,,
3593,0,287,0,10,1,1,10000,,,
3593,0,287,0,10,2,1,10000,,,
3594,0,287,0,8,1,1,10000,,,
3594,0,287,0,8,2,1,10000,,,
3595,0,287,0,3,1,1,10000,,,
3595,0,287,0,3,2,1,10000,,,
3596,0,287,0,12,1,1,10000,,,
3596,0,287,0,12,2,1,10000,,,
3597,0,287,0,7,1,1,10000,,,
3597,0,287,0,7,2,1,10000,,,
3598,0,288,0,2,1,1,10000,,,
3598,0,288,0,2,2,1,10000,,,
3599,0,288,0,1,1,1,10000,,,
3599,0,288,0,1,2,1,10000,,,
3600,0,288,0,5,1,1,10000,,,
