Link_ID,Peer_ID,Source_Node,Source_Intf_Id,Sink_Node,Sink_Intf_Id,Delay,Cost,Bandwidth,SRLG,Community_Id,RatioMaxDemandBW,RatioTotalDemandBW,totalBW,includeDemandID
5926,5925,2926,1,2925,2,15,8,5000,,235,0,0,10000,,
5927,5928,2926,2,2927,1,11,7,10000,,235,0,0,10000,,
5928,5927,2927,1,2926,2,11,7,10000,,235,0,0,10000,,
5929,5930,2927,2,2928,1,4,4,10000,,235,0,0,10000,,
5930,5929,2928,1,2927,2,4,4,10000,,235,0,0,10000,,
5931,5932,2928,2,2929,1,9,1,5000,,235,0,0,10000,,
5932,5931,2929,1,2928,2,9,1,5000,,235,0,0,10000,,
5933,5934,2929,2,2930,1,2,6,5000,,235,0,0,10000,,
5934,5933,2930,1,2929,2,2,6,5000,,235,0,0,10000,,
5935,5936,2930,2,2931,1,0,5,10000,,235,0,0,10000,,
5936,5935,2931,1,2930,2,0,5,10000,,235,0,0,10000,,
5937,5938,2931,2,2932,1,8,4,10000,,235,0,0,10000,,
5938,5937,2932,1,2931,2,8,4,10000,,235,0,0,10000,,
5939,5940,2932,2,2933,1,14,9,5000,,235,0,0,10000,,
5940,5939,2933,1,2932,2,14,9,5000,,235,0,0,10000,,
5941,5942,2933,2,2934,1,10,3,10000,,235,0,0,10000,,
5942,5941,2934,1,2933,2,10,3,10000,,235,0,0,10000,,
5943,5944,2934,2,2935,1,6,1,5000,,235,0,0,10000,,
5944,5943,2935,1,2934,2,6,1,5000,,235,0,0,10000,,
5945,5946,2935,2,2936,1,19,9,10000,,235,0,0,10000,,
5946,5945,2936,1,2935,2,19,9,10000,,235,0,0,10000,,
5947,5918,2936,2,2922,1,6,5,10000,,235,0,0,10000,,
5948,5967,2937,1,2946,2,19,7,10000,,236,0,0,10000,,
5949,11085,2937,2,5237,3,12,1,5000,,236,0,0,10000,,
5950,5952,2938,1,2939,1,0,1,5000,,236,0,0,10000,,
5951,11101,2938,2,5241,3,7,5,10000,,236,0,0,10000,,
5952,5950,2939,1,2938,1,0,1,5000,,236,0,0,10000,,
5953,5954,2939,2,2940,1,7,7,10000,,236,0,0,10000,,
5954,5953,2940,1,2939,2,7,7,10000,,236,0,0,10000,,
5955,5956,2940,2,2941,1,9,8,10000,,236,0,0,10000,,
5956,5955,2941,1,2940,2,9,8,10000,,236,0,0,10000,,
5957,5958,2941,2,2942,1,13,1,10000,,236,0,0,10000,,
5958,5957,2942,1,2941,2,13,1,10000,,236,0,0,10000,,
5959,5960,2942,2,2943,1,11,5,10000,,236,0,0,10000,,
5960,5959,2943,1,2942,2,11,5,10000,,236,0,0,10000,,
5961,5962,2943,2,2944,1,20,7,10000,,236,0,0,10000,,
5962,5961,2944,1,2943,2,20,7,10000,,236,0,0,10000,,
5963,5964,2944,2,2945,1,0,5,10000,,236,0,0,10000,,
5964,5963,2945,1,2944,2,0,5,10000,,236,0,0,10000,,
5965,5966,2945,2,2946,1,13,1,10000,,236,0,0,10000,,
5966,5965,2946,1,2945,2,13,1,10000,,236,0,0,10000,,
5967,5948,2946,2,2937,1,19,7,10000,,236,0,0,10000,,
5968,5997,2947,1,2961,2,6,10,5000,,237,0,0,10000,,
5969,11102,2947,2,5241,4,12,10,5000,,237,0,0,10000,,
5970,5972,2948,1,2949,1,12,9,10000,,237,0,0,10000,,
5971,11103,2948,2,5241,5,6,7,10000,,237,0,0,10000,,
5972,5970,2949,1,2948,1,12,9,10000,,237,0,0,10000,,
5973,5974,2949,2,2950,1,2,9,10000,,237,0,0,10000,,
5974,5973,2950,1,2949,2,2,9,10000,,237,0,0,10000,,
5975,5976,2950,2,2951,1,4,10,5000,,237,0,0,10000,,
5976,5975,2951,1,2950,2,4,10,5000,,237,0,0,10000,,
5977,5978,2951,2,2952,1,18,10,10000,,237,0,0,10000,,
5978,5977,2952,1,2951,2,18,10,10000,,237,0,0,10000,,
5979,5980,2952,2,2953,1,17,10,10000,,237,0,0,10000,,
5980,5979,2953,1,2952,2,17,10,10000,,237,0,0,10000,,
5981,5982,2953,2,2954,1,4,1,10000,,237,0,0,10000,,
5982,5981,2954,1,2953,2,4,1,10000,,237,0,0,10000,,
5983,5984,2954,2,2955,1,2,6,10000,,237,0,0,10000,,
5984,5983,2955,1,2954,2,2,6,10000,,237,0,0,10000,,
5985,5986,2955,2,2956,1,2,4,10000,,237,0,0,10000,,
5986,5985,2956,1,2955,2,2,4,10000,,237,0,0,10000,,
5987,5988,2956,2,2957,1,18,6,10000,,237,0,0,10000,,
5988,5987,2957,1,2956,2,18,6,10000,,237,0,0,10000,,
5989,5990,2957,2,2958,1,0,5,10000,,237,0,0,10000,,
5990,5989,2958,1,2957,2,0,5,10000,,237,0,0,10000,,
5991,5992,2958,2,2959,1,3,9,10000,,237,0,0,10000,,
5992,5991,2959,1,2958,2,3,9,10000,,237,0,0,10000,,
5993,5994,2959,2,2960,1,7,3,10000,,237,0,0,10000,,
5994,5993,2960,1,2959,2,7,3,10000,,237,0,0,10000,,
5995,5996,2960,2,2961,1,18,3,10000,,237,0,0,10000,,
5996,5995,2961,1,2960,2,18,3,10000,,237,0,0,10000,,
5997,5968,2961,2,2947,1,6,10,5000,,237,0,0,10000,,
5998,6023,2962,1,2974,2,12,10,10000,,238,0,0,10000,,
5999,11122,2962,2,5246,4,3,2,10000,,238,0,0,10000,,
6000,6002,2963,1,2964,1,8,3,5000,,238,0,0,10000,,
6001,11123,2963,2,5246,5,0,1,10000,,238,0,0,10000,,
6002,6000,2964,1,2963,1,8,3,5000,,238,0,0,10000,,
6003,6004,2964,2,2965,1,12,6,10000,,238,0,0,10000,,
6004,6003,2965,1,2964,2,12,6,10000,,238,0,0,10000,,
6005,6006,2965,2,2966,1,15,2,10000,,238,0,0,10000,,
6006,6005,2966,1,2965,2,15,2,10000,,238,0,0,10000,,
6007,6008,2966,2,2967,1,15,3,10000,,238,0,0,10000,,
6008,6007,2967,1,2966,2,15,3,10000,,238,0,0,10000,,
6009,6010,2967,2,2968,1,16,4,10000,,238,0,0,10000,,
6010,6009,2968,1,2967,2,16,4,10000,,238,0,0,10000,,
6011,6012,2968,2,2969,1,2,7,5000,,238,0,0,10000,,
6012,6011,2969,1,2968,2,2,7,5000,,238,0,0,10000,,
6013,6014,2969,2,2970,1,10,6,10000,,238,0,0,10000,,
6014,6013,2970,1,2969,2,10,6,10000,,238,0,0,10000,,
6015,6016,2970,2,2971,1,16,7,5000,,238,0,0,10000,,
6016,6015,2971,1,2970,2,16,7,5000,,238,0,0,10000,,
6017,6018,2971,2,2972,1,4,5,5000,,238,0,0,10000,,
6018,6017,2972,1,2971,2,4,5,5000,,238,0,0,10000,,
6019,6020,2972,2,2973,1,13,4,10000,,238,0,0,10000,,
6020,6019,2973,1,2972,2,13,4,10000,,238,0,0,10000,,
6021,6022,2973,2,2974,1,3,1,10000,,238,0,0,10000,,
6022,6021,2974,1,2973,2,3,1,10000,,238,0,0,10000,,
6023,5998,2974,2,2962,1,12,10,10000,,238,0,0,10000,,
6024,6031,2975,1,2976,1,12,4,10000,,239,0,0,10000,,
6025,6054,2975,2,2985,2,12,1,10000,,239,0,0,10000,,
6026,6035,2975,3,2977,3,8,2,10000,,239,0,0,10000,,
6027,6040,2975,4,2979,3,13,6,10000,,239,0,0,10000,,
6028,6045,2975,5,2981,3,19,10,10000,,239,0,0,10000,,
6029,6050,2975,6,2983,3,16,9,10000,,239,0,0,10000,,
6030,11116,2975,7,5245,3,6,8,10000,,239,0,0,10000,,
6031,6024,2976,1,2975,1,12,4,10000,,239,0,0,10000,,
6032,6033,2976,2,2977,1,9,1,10000,,239,0,0,10000,,
6033,6032,2977,1,2976,2,9,1,10000,,239,0,0,10000,,
6034,6036,2977,2,2978,1,9,4,10000,,239,0,0,10000,,
6035,6026,2977,3,2975,3,8,2,10000,,239,0,0,10000,,
6036,6034,2978,1,2977,2,9,4,10000,,239,0,0,10000,,
6037,6038,2978,2,2979,1,9,3,10000,,239,0,0,10000,,
6038,6037,2979,1,2978,2,9,3,10000,,239,0,0,10000,,
6039,6041,2979,2,2980,1,10,7,10000,,239,0,0,10000,,
6040,6027,2979,3,2975,4,13,6,10000,,239,0,0,10000,,
6041,6039,2980,1,2979,2,10,7,10000,,239,0,0,10000,,
6042,6043,2980,2,2981,1,20,3,10000,,239,0,0,10000,,
6043,6042,2981,1,2980,2,20,3,10000,,239,0,0,10000,,
6044,6046,2981,2,2982,1,20,5,10000,,239,0,0,10000,,
6045,6028,2981,3,2975,5,19,10,10000,,239,0,0,10000,,
6046,6044,2982,1,2981,2,20,5,10000,,239,0,0,10000,,
6047,6048,2982,2,2983,1,4,10,10000,,239,0,0,10000,,
6048,6047,2983,1,2982,2,4,10,10000,,239,0,0,10000,,
6049,6051,2983,2,2984,1,9,9,10000,,239,0,0,10000,,
6050,6029,2983,3,2975,6,16,9,10000,,239,0,0,10000,,
6051,6049,2984,1,2983,2,9,9,10000,,239,0,0,10000,,
6052,6053,2984,2,2985,1,13,8,10000,,239,0,0,10000,,
6053,6052,2985,1,2984,2,13,8,10000,,239,0,0,10000,,
6054,6025,2985,2,2975,2,12,1,10000,,239,0,0,10000,,
6055,6074,2986,1,2995,2,10,2,10000,,240,0,0,10000,,
6056,11090,2986,2,5238,3,1,10,10000,,240,0,0,10000,,
6057,6059,2987,1,2988,1,5,8,10000,,240,0,0,10000,,
6058,11091,2987,2,5238,4,4,2,5000,,240,0,0,10000,,
6059,6057,2988,1,2987,1,5,8,10000,,240,0,0,10000,,
6060,6061,2988,2,2989,1,16,9,10000,,240,0,0,10000,,
6061,6060,2989,1,2988,2,16,9,10000,,240,0,0,10000,,
6062,6063,2989,2,2990,1,7,3,10000,,240,0,0,10000,,
6063,6062,2990,1,2989,2,7,3,10000,,240,0,0,10000,,
6064,6065,2990,2,2991,1,16,8,10000,,240,0,0,10000,,
6065,6064,2991,1,2990,2,16,8,10000,,240,0,0,10000,,
6066,6067,2991,2,2992,1,6,5,10000,,240,0,0,10000,,
6067,6066,2992,1,2991,2,6,5,10000,,240,0,0,10000,,
6068,6069,2992,2,2993,1,2,6,10000,,240,0,0,10000,,
6069,6068,2993,1,2992,2,2,6,10000,,240,0,0,10000,,
6070,6071,2993,2,2994,1,4,5,10000,,240,0,0,10000,,
6071,6070,2994,1,2993,2,4,5,10000,,240,0,0,10000,,
6072,6073,2994,2,2995,1,0,1,10000,,240,0,0,10000,,
6073,6072,2995,1,2994,2,0,1,10000,,240,0,0,10000,,
6074,6055,2995,2,2986,1,10,2,10000,,240,0,0,10000,,
6075,6104,2996,1,3010,2,4,4,10000,,241,0,0,10000,,
6076,11078,2996,2,5236,2,9,1,10000,,241,0,0,10000,,
6077,6079,2997,1,2998,1,18,6,5000,,241,0,0,10000,,
6078,11104,2997,2,5241,6,19,7,5000,,241,0,0,10000,,
6079,6077,2998,1,2997,1,18,6,5000,,241,0,0,10000,,
6080,6081,2998,2,2999,1,8,9,5000,,241,0,0,10000,,
6081,6080,2999,1,2998,2,8,9,5000,,241,0,0,10000,,
6082,6083,2999,2,3000,1,20,9,10000,,241,0,0,10000,,
6083,6082,3000,1,2999,2,20,9,10000,,241,0,0,10000,,
6084,6085,3000,2,3001,1,18,5,10000,,241,0,0,10000,,
6085,6084,3001,1,3000,2,18,5,10000,,241,0,0,10000,,
6086,6087,3001,2,3002,1,0,8,5000,,241,0,0,10000,,
6087,6086,3002,1,3001,2,0,8,5000,,241,0,0,10000,,
6088,6089,3002,2,3003,1,6,5,10000,,241,0,0,10000,,
6089,6088,3003,1,3002,2,6,5,10000,,241,0,0,10000,,
6090,6091,3003,2,3004,1,15,1,10000,,241,0,0,10000,,
6091,6090,3004,1,3003,2,15,1,10000,,241,0,0,10000,,
6092,6093,3004,2,3005,1,14,3,5000,,241,0,0,10000,,
6093,6092,3005,1,3004,2,14,3,5000,,241,0,0,10000,,
6094,6095,3005,2,3006,1,12,4,5000,,241,0,0,10000,,
6095,6094,3006,1,3005,2,12,4,5000,,241,0,0,10000,,
6096,6097,3006,2,3007,1,7,1,5000,,241,0,0,10000,,
6097,6096,3007,1,3006,2,7,1,5000,,241,0,0,10000,,
6098,6099,3007,2,3008,1,10,10,5000,,241,0,0,10000,,
6099,6098,3008,1,3007,2,10,10,5000,,241,0,0,10000,,
6100,6101,3008,2,3009,1,20,3,5000,,241,0,0,10000,,
6101,6100,3009,1,3008,2,20,3,5000,,241,0,0,10000,,
6102,6103,3009,2,3010,1,16,5,10000,,241,0,0,10000,,
6103,6102,3010,1,3009,2,16,5,10000,,241,0,0,10000,,
6104,6075,3010,2,2996,1,4,4,10000,,241,0,0,10000,,
6105,6134,3011,1,3025,2,0,5,5000,,242,0,0,10000,,
6106,11117,3011,2,5245,4,6,4,10000,,242,0,0,10000,,
6107,6109,3012,1,3013,1,17,7,10000,,242,0,0,10000,,
6108,11118,3012,2,5245,5,14,2,5000,,242,0,0,10000,,
6109,6107,3013,1,3012,1,17,7,10000,,242,0,0,10000,,
6110,6111,3013,2,3014,1,1,4,10000,,242,0,0,10000,,
6111,6110,3014,1,3013,2,1,4,10000,,242,0,0,10000,,
6112,6113,3014,2,3015,1,16,5,10000,,242,0,0,10000,,
6113,6112,3015,1,3014,2,16,5,10000,,242,0,0,10000,,
6114,6115,3015,2,3016,1,9,9,10000,,242,0,0,10000,,
6115,6114,3016,1,3015,2,9,9,10000,,242,0,0,10000,,
6116,6117,3016,2,3017,1,4,6,10000,,242,0,0,10000,,
6117,6116,3017,1,3016,2,4,6,10000,,242,0,0,10000,,
6118,6119,3017,2,3018,1,6,3,5000,,242,0,0,10000,,
6119,6118,3018,1,3017,2,6,3,5000,,242,0,0,10000,,
6120,6121,3018,2,3019,1,6,9,10000,,242,0,0,10000,,
6121,6120,3019,1,3018,2,6,9,10000,,242,0,0,10000,,
6122,6123,3019,2,3020,1,6,9,10000,,242,0,0,10000,,
6123,6122,3020,1,3019,2,6,9,10000,,242,0,0,10000,,
6124,6125,3020,2,3021,1,16,4,10000,,242,0,0,10000,,
6125,6124,3021,1,3020,2,16,4,10000,,242,0,0,10000,,
6126,6127,3021,2,3022,1,10,10,10000,,242,0,0,10000,,
6127,6126,3022,1,3021,2,10,10,10000,,242,0,0,10000,,
6128,6129,3022,2,3023,1,0,8,5000,,242,0,0,10000,,
6129,6128,3023,1,3022,2,0,8,5000,,242,0,0,10000,,
6130,6131,3023,2,3024,1,5,3,10000,,242,0,0,10000,,
6131,6130,3024,1,3023,2,5,3,10000,,242,0,0,10000,,
6132,6133,3024,2,3025,1,9,1,10000,,242,0,0,10000,,
6133,6132,3025,1,3024,2,9,1,10000,,242,0,0,10000,,
6134,6105,3025,2,3011,1,0,5,5000,,242,0,0,10000,,
6135,6156,3026,1,3036,2,7,3,10000,,243,0,0,10000,,
6136,11086,3026,2,5237,4,8,2,10000,,243,0,0,10000,,
6137,6139,3027,1,3028,1,5,7,10000,,243,0,0,10000,,
6138,11108,3027,2,5242,3,11,3,10000,,243,0,0,10000,,
6139,6137,3028,1,3027,1,5,7,10000,,243,0,0,10000,,
6140,6141,3028,2,3029,1,1,9,10000,,243,0,0,10000,,
6141,6140,3029,1,3028,2,1,9,10000,,243,0,0,10000,,
6142,6143,3029,2,3030,1,18,4,10000,,243,0,0,10000,,
6143,6142,3030,1,3029,2,18,4,10000,,243,0,0,10000,,
6144,6145,3030,2,3031,1,9,6,5000,,243,0,0,10000,,
6145,6144,3031,1,3030,2,9,6,5000,,243,0,0,10000,,
6146,6147,3031,2,3032,1,6,5,5000,,243,0,0,10000,,
6147,6146,3032,1,3031,2,6,5,5000,,243,0,0,10000,,
6148,6149,3032,2,3033,1,7,4,5000,,243,0,0,10000,,
6149,6148,3033,1,3032,2,7,4,5000,,243,0,0,10000,,
6150,6151,3033,2,3034,1,19,2,5000,,243,0,0,10000,,
6151,6150,3034,1,3033,2,19,2,5000,,243,0,0,10000,,
6152,6153,3034,2,3035,1,12,6,10000,,243,0,0,10000,,
6153,6152,3035,1,3034,2,12,6,10000,,243,0,0,10000,,
6154,6155,3035,2,3036,1,4,5,10000,,243,0,0,10000,,
6155,6154,3036,1,3035,2,4,5,10000,,243,0,0,10000,,
6156,6135,3036,2,3026,1,7,3,10000,,243,0,0,10000,,
6157,6178,3037,1,3047,2,14,9,10000,,244,0,0,10000,,
6158,11079,3037,2,5236,3,17,9,10000,,244,0,0,10000,,
6159,6161,3038,1,3039,1,0,6,10000,,244,0,0,10000,,
6160,11080,3038,2,5236,4,19,8,5000,,244,0,0,10000,,
6161,6159,3039,1,3038,1,0,6,10000,,244,0,0,10000,,
6162,6163,3039,2,3040,1,1,2,10000,,244,0,0,10000,,
6163,6162,3040,1,3039,2,1,2,10000,,244,0,0,10000,,
6164,6165,3040,2,3041,1,19,5,10000,,244,0,0,10000,,
6165,6164,3041,1,3040,2,19,5,10000,,244,0,0,10000,,
6166,6167,3041,2,3042,1,0,4,10000,,244,0,0,10000,,
6167,6166,3042,1,3041,2,0,4,10000,,244,0,0,10000,,
6168,6169,3042,2,3043,1,20,4,10000,,244,0,0,10000,,
6169,6168,3043,1,3042,2,20,4,10000,,244,0,0,10000,,
6170,6171,3043,2,3044,1,8,9,5000,,244,0,0,10000,,
6171,6170,3044,1,3043,2,8,9,5000,,244,0,0,10000,,
6172,6173,3044,2,3045,1,18,1,10000,,244,0,0,10000,,
6173,6172,3045,1,3044,2,18,1,10000,,244,0,0,10000,,
6174,6175,3045,2,3046,1,19,9,10000,,244,0,0,10000,,
6175,6174,3046,1,3045,2,19,9,10000,,244,0,0,10000,,
6176,6177,3046,2,3047,1,17,7,10000,,244,0,0,10000,,
6177,6176,3047,1,3046,2,17,7,10000,,244,0,0,10000,,
6178,6157,3047,2,3037,1,14,9,10000,,244,0,0,10000,,
6179,6181,3048,1,3049,1,3,7,5000,,245,0,0,10000,,
6180,11081,3048,2,5236,5,19,9,5000,,245,0,0,10000,,
6181,6179,3049,1,3048,1,3,7,5000,,245,0,0,10000,,
6182,6183,3049,2,3050,1,16,7,5000,,245,0,0,10000,,
6183,6182,3050,1,3049,2,16,7,5000,,245,0,0,10000,,
6184,6185,3050,2,3051,1,8,1,10000,,245,0,0,10000,,
6185,6184,3051,1,3050,2,8,1,10000,,245,0,0,10000,,
6186,6194,3051,2,3055,2,16,4,10000,,245,0,0,10000,,
6187,6189,3052,1,3053,1,8,1,10000,,245,0,0,10000,,
6188,11105,3052,2,5241,7,13,10,5000,,245,0,0,10000,,
6189,6187,3053,1,3052,1,8,1,10000,,245,0,0,10000,,
6190,6191,3053,2,3054,1,5,8,10000,,245,0,0,10000,,
6191,6190,3054,1,3053,2,5,8,10000,,245,0,0,10000,,
6192,6193,3054,2,3055,1,7,10,5000,,245,0,0,10000,,
6193,6192,3055,1,3054,2,7,10,5000,,245,0,0,10000,,
6194,6186,3055,2,3051,2,16,4,10000,,245,0,0,10000,,
6195,6205,3055,3,3060,2,12,6,5000,,245,0,0,10000,,
6196,6198,3056,1,3057,1,12,9,10000,,245,0,0,10000,,
6197,11113,3056,2,5244,3,6,5,10000,,245,0,0,10000,,
6198,6196,3057,1,3056,1,12,9,10000,,245,0,0,10000,,
6199,6200,3057,2,3058,1,8,8,10000,,245,0,0,10000,,
6200,6199,3058,1,3057,2,8,8,10000,,245,0,0,10000,,
6201,6202,3058,2,3059,1,20,6,10000,,245,0,0,10000,,
6202,6201,3059,1,3058,2,20,6,10000,,245,0,0,10000,,
6203,6204,3059,2,3060,1,6,3,10000,,245,0,0,10000,,
6204,6203,3060,1,3059,2,6,3,10000,,245,0,0,10000,,
6205,6195,3060,2,3055,3,12,6,5000,,245,0,0,10000,,
6206,6208,3061,1,3062,1,7,1,10000,,246,0,0,10000,,
6207,11096,3061,2,5240,3,0,1,10000,,246,0,0,10000,,
6208,6206,3062,1,3061,1,7,1,10000,,246,0,0,10000,,
6209,6210,3062,2,3063,1,8,9,10000,,246,0,0,10000,,
6210,6209,3063,1,3062,2,8,9,10000,,246,0,0,10000,,
6211,6212,3063,2,3064,1,15,7,10000,,246,0,0,10000,,
6212,6211,3064,1,3063,2,15,7,10000,,246,0,0,10000,,
6213,6214,3064,2,3065,1,11,1,10000,,246,0,0,10000,,
6214,6213,3065,1,3064,2,11,1,10000,,246,0,0,10000,,
6215,6216,3065,2,3066,1,13,9,10000,,246,0,0,10000,,
6216,6215,3066,1,3065,2,13,9,10000,,246,0,0,10000,,
6217,6218,3066,2,3067,1,0,2,5000,,246,0,0,10000,,
6218,6217,3067,1,3066,2,0,2,5000,,246,0,0,10000,,
6219,6221,3067,2,3068,1,6,7,10000,,246,0,0,10000,,
6220,6232,3067,3,3073,2,13,8,10000,,246,0,0,10000,,
6221,6219,3068,1,3067,2,6,7,10000,,246,0,0,10000,,
6222,6223,3068,2,3069,1,7,6,10000,,246,0,0,10000,,
6223,6222,3069,1,3068,2,7,6,10000,,246,0,0,10000,,
6224,6225,3069,2,3070,1,16,10,10000,,246,0,0,10000,,
6225,6224,3070,1,3069,2,16,10,10000,,246,0,0,10000,,
6226,6227,3070,2,3071,1,11,8,10000,,246,0,0,10000,,
6227,6226,3071,1,3070,2,11,8,10000,,246,0,0,10000,,
6228,6229,3071,2,3072,1,11,10,10000,,246,0,0,10000,,
6229,6228,3072,1,3071,2,11,10,10000,,246,0,0,10000,,
6230,6231,3072,2,3073,1,8,8,10000,,246,0,0,10000,,
6231,6230,3073,1,3072,2,8,8,10000,,246,0,0,10000,,
6232,6220,3073,2,3067,3,13,8,10000,,246,0,0,10000,,
6233,6254,3074,1,3084,2,7,4,10000,,247,0,0,10000,,
6234,11097,3074,2,5240,4,18,8,10000,,247,0,0,10000,,
6235,6237,3075,1,3076,1,0,1,5000,,247,0,0,10000,,
6236,11098,3075,2,5240,5,3,3,10000,,247,0,0,10000,,
6237,6235,3076,1,3075,1,0,1,5000,,247,0,0,10000,,
6238,6239,3076,2,3077,1,20,2,5000,,247,0,0,10000,,
6239,6238,3077,1,3076,2,20,2,5000,,247,0,0,10000,,
6240,6241,3077,2,3078,1,16,10,10000,,247,0,0,10000,,
6241,6240,3078,1,3077,2,16,10,10000,,247,0,0,10000,,
6242,6243,3078,2,3079,1,4,4,10000,,247,0,0,10000,,
6243,6242,3079,1,3078,2,4,4,10000,,247,0,0,10000,,
6244,6245,3079,2,3080,1,18,9,10000,,247,0,0,10000,,
6245,6244,3080,1,3079,2,18,9,10000,,247,0,0,10000,,
6246,6247,3080,2,3081,1,9,2,10000,,247,0,0,10000,,
6247,6246,3081,1,3080,2,9,2,10000,,247,0,0,10000,,
6248,6249,3081,2,3082,1,10,7,5000,,247,0,0,10000,,
6249,6248,3082,1,3081,2,10,7,5000,,247,0,0,10000,,
6250,6251,3082,2,3083,1,11,6,10000,,247,0,0,10000,,
6251,6250,3083,1,3082,2,11,6,10000,,247,0,0,10000,,
6252,6253,3083,2,3084,1,18,5,10000,,247,0,0,10000,,
6253,6252,3084,1,3083,2,18,5,10000,,247,0,0,10000,,
6254,6233,3084,2,3074,1,7,4,10000,,247,0,0,10000,,
6255,6274,3085,1,3094,2,7,4,10000,,248,0,0,10000,,
6256,11131,3085,2,5249,3,15,2,10000,,248,0,0,10000,,
6257,6259,3086,1,3087,1,17,1,5000,,248,0,0,10000,,
6258,11132,3086,2,5249,4,20,3,10000,,248,0,0,10000,,
6259,6257,3087,1,3086,1,17,1,5000,,248,0,0,10000,,
6260,6261,3087,2,3088,1,3,1,10000,,248,0,0,10000,,
6261,6260,3088,1,3087,2,3,1,10000,,248,0,0,10000,,
6262,6263,3088,2,3089,1,19,3,5000,,248,0,0,10000,,
6263,6262,3089,1,3088,2,19,3,5000,,248,0,0,10000,,
6264,6265,3089,2,3090,1,18,6,10000,,248,0,0,10000,,
6265,6264,3090,1,3089,2,18,6,10000,,248,0,0,10000,,
6266,6267,3090,2,3091,1,0,4,10000,,248,0,0,10000,,
6267,6266,3091,1,3090,2,0,4,10000,,248,0,0,10000,,
6268,6269,3091,2,3092,1,20,4,10000,,248,0,0,10000,,
6269,6268,3092,1,3091,2,20,4,10000,,248,0,0,10000,,
6270,6271,3092,2,3093,1,6,3,10000,,248,0,0,10000,,
6271,6270,3093,1,3092,2,6,3,10000,,248,0,0,10000,,
6272,6273,3093,2,3094,1,1,8,10000,,248,0,0,10000,,
6273,6272,3094,1,3093,2,1,8,10000,,248,0,0,10000,,
6274,6255,3094,2,3085,1,7,4,10000,,248,0,0,10000,,
6275,6302,3095,1,3108,2,1,5,10000,,249,0,0,10000,,
6276,11141,3095,2,5251,3,19,10,10000,,249,0,0,10000,,
6277,6279,3096,1,3097,1,10,7,5000,,249,0,0,10000,,
6278,11163,3096,2,5256,3,9,2,5000,,249,0,0,10000,,
6279,6277,3097,1,3096,1,10,7,5000,,249,0,0,10000,,
6280,6281,3097,2,3098,1,0,4,10000,,249,0,0,10000,,
6281,6280,3098,1,3097,2,0,4,10000,,249,0,0,10000,,
6282,6283,3098,2,3099,1,10,4,10000,,249,0,0,10000,,
6283,6282,3099,1,3098,2,10,4,10000,,249,0,0,10000,,
6284,6285,3099,2,3100,1,5,7,5000,,249,0,0,10000,,
6285,6284,3100,1,3099,2,5,7,5000,,249,0,0,10000,,
6286,6287,3100,2,3101,1,18,3,10000,,249,0,0,10000,,
6287,6286,3101,1,3100,2,18,3,10000,,249,0,0,10000,,
6288,6289,3101,2,3102,1,6,5,10000,,249,0,0,10000,,
6289,6288,3102,1,3101,2,6,5,10000,,249,0,0,10000,,
6290,6291,3102,2,3103,1,13,6,10000,,249,0,0,10000,,
6291,6290,3103,1,3102,2,13,6,10000,,249,0,0,10000,,
6292,6293,3103,2,3104,1,4,2,10000,,249,0,0,10000,,
6293,6292,3104,1,3103,2,4,2,10000,,249,0,0,10000,,
6294,6295,3104,2,3105,1,6,8,10000,,249,0,0,10000,,
6295,6294,3105,1,3104,2,6,8,10000,,249,0,0,10000,,
6296,6297,3105,2,3106,1,14,6,10000,,249,0,0,10000,,
6297,6296,3106,1,3105,2,14,6,10000,,249,0,0,10000,,
6298,6299,3106,2,3107,1,8,1,10000,,249,0,0,10000,,
6299,6298,3107,1,3106,2,8,1,10000,,249,0,0,10000,,
6300,6301,3107,2,3108,1,0,8,10000,,249,0,0,10000,,
6301,6300,3108,1,3107,2,0,8,10000,,249,0,0,10000,,
6302,6275,3108,2,3095,1,1,5,10000,,249,0,0,10000,,
6303,6328,3109,1,3121,2,7,9,10000,,250,0,0,10000,,
6304,11149,3109,2,5252,3,19,5,10000,,250,0,0,10000,,
6305,6307,3110,1,3111,1,12,4,10000,,250,0,0,10000,,
6306,11150,3110,2,5252,4,20,5,5000,,250,0,0,10000,,
6307,6305,3111,1,3110,1,12,4,10000,,250,0,0,10000,,
6308,6309,3111,2,3112,1,1,8,10000,,250,0,0,10000,,
6309,6308,3112,1,3111,2,1,8,10000,,250,0,0,10000,,
6310,6311,3112,2,3113,1,17,10,10000,,250,0,0,10000,,
6311,6310,3113,1,3112,2,17,10,10000,,250,0,0,10000,,
6312,6313,3113,2,3114,1,13,6,10000,,250,0,0,10000,,
6313,6312,3114,1,3113,2,13,6,10000,,250,0,0,10000,,
6314,6315,3114,2,3115,1,11,7,10000,,250,0,0,10000,,
6315,6314,3115,1,3114,2,11,7,10000,,250,0,0,10000,,
6316,6317,3115,2,3116,1,5,2,10000,,250,0,0,10000,,
6317,6316,3116,1,3115,2,5,2,10000,,250,0,0,10000,,
6318,6319,3116,2,3117,1,17,2,10000,,250,0,0,10000,,
6319,6318,3117,1,3116,2,17,2,10000,,250,0,0,10000,,
6320,6321,3117,2,3118,1,9,1,10000,,250,0,0,10000,,
6321,6320,3118,1,3117,2,9,1,10000,,250,0,0,10000,,
